time_ms,throttle,pitch,roll,yaw,m1,m2,m3,m4
299155,1498,-3.78,3.14,0.15,1000,1000,1000,1000
299268,1498,-3.77,3.14,0.15,1000,1000,1000,1000
299405,1498,-3.79,3.15,0.22,1000,1000,1000,1000
299543,1498,-3.8,3.15,0.16,1000,1000,1000,1000
299681,1498,-3.8,3.14,0.22,1000,1000,1000,1000
299817,1498,-3.79,3.12,0.14,1000,1000,1000,1000
299955,1498,-3.78,3.13,0.21,1000,1000,1000,1000
300094,1498,-3.78,3.16,0.24,1000,1000,1000,1000
300277,1498,-3.77,3.15,0.15,1000,1000,1000,1000
300413,1499,-3.78,3.15,0.0,1000,1000,1000,1000
300526,1498,-3.78,3.15,0.24,1000,1000,1000,1000
300664,1498,-3.78,3.16,0.19,1000,1000,1000,1000
300844,1498,-3.76,3.16,0.15,1000,1000,1000,1000
300972,1499,-3.79,3.14,0.31,1000,1000,1000,1000
301175,1498,-3.73,3.14,0.18,1000,1000,1000,1000
301293,1498,-3.74,3.14,0.17,1000,1000,1000,1000
301430,1498,-3.75,3.12,0.14,1000,1000,1000,1000
301568,1498,-3.8,3.13,0.17,1000,1000,1000,1000
301684,1498,-3.78,3.15,0.08,1000,1000,1000,1000
301817,1119,-3.74,3.13,0.29,1000,1000,1000,1000
301951,1000,-3.76,3.16,0.2,1000,1000,1000,1000
302066,1000,-3.76,3.19,0.14,1000,1000,1000,1000
302198,1000,-3.79,3.14,0.13,1000,1000,1000,1000
302312,1000,-3.79,3.11,0.27,1000,1000,1000,1000
302445,1000,-3.78,3.13,0.12,1000,1000,1000,1000
302558,1000,-3.77,3.14,0.32,1000,1000,1000,1000
302693,1000,-3.75,3.17,0.17,1000,1000,1000,1000
302823,1000,-3.79,3.14,0.28,1000,1000,1000,1000
303006,1050,-3.8,3.14,0.06,1050,1050,1080,1050
303252,1050,-3.76,3.18,0.38,1050,1050,1080,1050
303543,1050,-3.75,3.14,0.09,1050,1050,1080,1050
303767,1050,-3.78,3.18,0.18,1050,1050,1080,1050
304010,1050,-3.79,3.13,0.09,1050,1050,1080,1050
304238,1050,-3.79,3.16,0.07,1050,1050,1080,1050
304461,1050,-3.77,3.14,-0.05,1050,1050,1080,1050
304706,1050,-3.74,3.15,0.22,1050,1050,1080,1050
304927,1050,-3.77,3.17,0.17,1050,1050,1080,1050
305086,1050,-3.79,3.12,0.23,1050,1050,1080,1050
305217,1050,-3.82,3.14,0.04,1050,1050,1080,1050
305333,1050,-3.8,3.15,0.03,1050,1050,1080,1050
305467,1050,-3.79,3.17,0.2,1050,1050,1080,1050
305577,1050,-3.8,3.17,0.29,1050,1050,1080,1050
305691,1050,-3.8,3.15,0.26,1050,1050,1080,1050
305804,1050,-3.77,3.13,0.15,1050,1050,1080,1050
305937,1050,-3.76,3.16,0.27,1050,1050,1080,1050
306070,1050,-3.75,3.14,0.02,1050,1050,1080,1050
306205,1050,-3.74,3.15,0.14,1050,1050,1080,1050
306362,1050,-3.76,3.16,0.15,1050,1050,1080,1050
306496,1050,-3.78,3.14,0.2,1050,1050,1080,1050
306627,1050,-3.77,3.14,0.24,1050,1050,1080,1050
306746,1057,-3.75,3.14,0.25,1000,1114,1138,1014
306855,1092,-3.75,3.25,0.08,1036,1153,1157,1051
307015,1094,-3.67,3.25,0.34,1024,1167,1148,1066
307149,1094,-3.57,3.24,-0.66,1000,1183,1127,1109
307286,1094,-3.19,3.56,0.95,1063,1155,1162,1024
307404,1094,-3.44,3.92,-0.05,1130,1082,1227,1000
307541,1094,-3.65,3.71,2.19,1072,1099,1210,1023
307658,1094,-4.06,3.79,0.9,1000,1111,1193,1102
307789,1094,-3.84,3.73,0.19,1130,1129,1172,1000
307929,1095,-3.89,3.71,1.17,1000,1141,1167,1163
308040,1095,-3.59,3.8,1.28,1060,1154,1154,1040
308268,1094,-3.61,3.33,-0.82,1000,1160,1138,1119
308384,1094,-3.45,3.62,1.53,1080,1139,1168,1017
308524,1094,-3.5,2.93,1.44,1000,1185,1122,1129
308661,1096,-3.74,4.13,-0.78,1039,1136,1166,1071
308774,1112,-3.54,3.58,0.37,1000,1206,1133,1165
308935,1156,-3.8,4.13,-0.16,1082,1179,1241,1150
309073,1159,-3.24,4.63,1.79,1212,1164,1266,1022
309210,1158,-4.07,5.26,-0.96,1228,1135,1282,1014
309432,1159,-4.75,3.82,1.47,1073,1189,1240,1163
309683,1158,-3.16,3.73,-0.13,1209,1103,1314,1035
309893,1185,-4.23,4.26,-0.15,1158,1131,1339,1139
310118,1188,-4.79,3.55,-2.69,1074,1153,1313,1240
310366,1190,-3.66,3.88,-1.43,1142,1365,1106,1174
310597,1216,-7.32,5.83,0.4,1292,1034,1497,1069
310845,1228,18.06,-20.81,-11.05,1171,1064,1441,1264
311075,1228,32.76,-49.24,-0.41,1185,1985,1000,1215
311323,1050,13.92,-22.5,-23.66,1050,1050,1080,1050
311451,1050,5.05,-25.82,-5.88,1050,1050,1080,1050
311562,1050,19.58,-25.13,-1.0,1050,1050,1080,1050
311678,1050,7.23,-10.66,-0.33,1050,1050,1080,1050
311811,1050,1.07,-2.96,1.05,1050,1050,1080,1050
311920,1050,-1.42,0.25,0.34,1050,1050,1080,1050
312033,1050,-2.73,1.84,-0.24,1050,1050,1080,1050
312166,1050,-3.15,2.64,1.85,1050,1050,1080,1050
312300,1050,-3.61,2.9,-0.66,1050,1050,1080,1050
312433,1050,-3.86,3.18,0.53,1050,1050,1080,1050
312567,1050,-3.78,3.1,0.28,1050,1050,1080,1050
312704,1050,-3.78,3.1,0.22,1050,1050,1080,1050
313102,1050,-3.77,3.15,0.19,1050,1050,1080,1050
313258,1050,-3.77,3.16,0.18,1050,1050,1080,1050
313373,1050,-3.76,3.17,0.21,1050,1050,1080,1050
313485,1050,-3.79,3.16,0.18,1050,1050,1080,1050
313596,1050,-3.79,3.16,0.03,1050,1050,1080,1050
313731,1050,-3.78,3.15,0.25,1050,1050,1080,1050
313861,1050,-3.75,3.15,0.13,1050,1050,1080,1050
313975,1050,-3.76,3.16,0.18,1050,1050,1080,1050
314110,1050,-3.78,3.16,0.24,1050,1050,1080,1050
314782,1050,-3.8,3.15,0.24,1050,1050,1080,1050
315006,1050,-3.77,3.16,0.29,1050,1050,1080,1050
315227,1050,-3.79,3.17,0.33,1050,1050,1080,1050
315453,1050,-3.78,3.12,0.19,1050,1050,1080,1050
315677,1050,-3.77,3.16,0.15,1050,1050,1080,1050
315945,1050,-3.75,3.12,0.18,1050,1050,1080,1050
316172,1050,-3.75,3.14,0.21,1050,1050,1080,1050
316390,1050,-3.78,3.13,0.12,1050,1050,1080,1050
316570,1050,-3.79,3.1,0.33,1050,1050,1080,1050
316684,1050,-3.8,3.1,0.23,1050,1050,1080,1050
316794,1050,-3.76,3.15,0.15,1050,1050,1080,1050
316928,1050,-3.76,3.13,0.28,1050,1050,1080,1050
317042,1050,-3.75,3.12,0.31,1050,1050,1080,1050
317178,1050,-3.77,3.13,0.17,1050,1050,1080,1050
317309,1050,-3.76,3.17,0.13,1050,1050,1080,1050
317489,1050,-3.75,3.16,0.08,1050,1050,1080,1050
317601,1050,-3.75,3.17,0.31,1050,1050,1080,1050
317735,1050,-3.78,3.16,0.27,1050,1050,1080,1050
317868,1050,-3.79,3.13,0.45,1050,1050,1080,1050
317981,1050,-3.79,3.15,0.02,1050,1050,1080,1050
318093,1050,-3.78,3.17,0.24,1050,1050,1080,1050
318228,1050,-3.82,3.16,0.07,1050,1050,1080,1050
318358,1050,-3.8,3.17,0.13,1050,1050,1080,1050
318497,1050,-3.78,3.15,0.22,1050,1050,1080,1050
318607,1050,-3.77,3.14,0.27,1050,1050,1080,1050
318720,1050,-3.76,3.14,0.24,1050,1050,1080,1050
318850,1050,-3.72,3.13,0.11,1050,1050,1080,1050
318986,1050,-3.76,3.12,0.27,1050,1050,1080,1050
319121,1050,-3.78,3.14,0.11,1050,1050,1080,1050
319234,1050,-3.76,3.12,0.3,1050,1050,1080,1050
319365,1050,-3.74,3.14,0.3,1050,1050,1080,1050
319480,1050,-3.77,3.16,0.21,1050,1050,1080,1050
319615,1050,-3.79,3.16,0.18,1050,1050,1080,1050
319726,1050,-3.8,3.14,0.26,1050,1050,1080,1050
319859,1050,-3.78,3.13,0.3,1050,1050,1080,1050
319994,1050,-3.76,3.11,0.16,1050,1050,1080,1050
320147,1050,-3.78,3.14,0.24,1050,1050,1080,1050
320287,1083,-3.87,3.15,0.32,1033,1120,1169,1039
320425,1095,-3.9,3.12,0.55,1046,1134,1175,1053
320558,1095,-3.84,3.0,0.59,1054,1135,1170,1048
320720,1105,-3.46,3.54,0.65,1225,1117,1205,1000
320859,1106,-3.89,2.99,-0.89,1029,1140,1178,1105
320992,1106,-3.26,3.46,0.89,1124,1102,1223,1003
321130,1106,-3.78,2.59,-2.31,1012,1111,1197,1132
321362,1105,-2.56,3.92,0.16,1111,1124,1192,1021
321496,1119,-4.03,2.51,0.88,1019,1162,1185,1139
321613,1139,-5.23,2.53,1.29,1188,1084,1304,1007
321750,1139,-4.19,2.98,-1.24,1134,1137,1241,1072
321885,1138,-4.52,2.72,-0.5,1039,1279,1100,1162
322045,1142,-4.26,2.82,1.43,1034,1213,1182,1168
322204,1155,-3.26,3.96,1.23,1125,1126,1294,1103
322322,1156,-4.18,4.12,1.73,1155,1053,1371,1074
322459,1155,-4.6,4.14,-0.49,1081,1212,1202,1154
322592,1156,-4.16,4.05,-1.83,1101,1305,1105,1142
322710,1155,-3.8,3.62,-2.78,1112,1194,1210,1133
322869,1155,-4.08,4.0,-2.73,1129,1113,1291,1115
323001,1155,-4.38,3.58,2.47,1136,1236,1189,1087
323142,1155,-3.61,4.68,1.2,1211,1063,1357,1017
323253,1155,-3.4,4.11,-1.31,1061,1268,1142,1177
323390,1155,-5.11,3.72,3.17,1189,1169,1259,1032
323527,1155,-4.44,4.17,-0.59,1214,1000,1418,1022
323635,1155,-3.91,3.46,0.97,1106,1186,1233,1124
323752,1156,-3.38,3.13,-1.47,1106,1207,1204,1135
323889,1155,-3.62,4.0,-0.66,1174,1076,1336,1062
324001,1155,-3.51,3.49,-3.67,1104,1146,1254,1143
324138,1156,-3.46,3.83,-1.05,1145,1178,1235,1094
324276,1167,-3.74,3.94,-2.39,1089,1152,1277,1178
324455,1199,-3.95,4.3,-1.25,1167,1289,1209,1159
324568,1199,-3.24,3.75,0.28,1206,1374,1130,1114
324686,1201,-4.93,5.06,-2.08,1113,1416,1082,1221
324821,1204,-5.17,4.94,-0.33,1169,1200,1312,1163
324954,1211,-5.81,4.23,-1.82,1175,1223,1296,1177
325072,1219,-4.44,4.89,-2.72,1158,1311,1221,1214
325209,1230,-5.73,6.35,-0.5,1276,1237,1326,1109
325347,1234,-1.8,-2.49,4.77,1197,1829,1000,1175
325462,1239,5.64,-13.86,7.67,1190,2000,1000,1181
325594,1240,15.57,-1.99,8.07,1216,1369,1249,1155
325775,1240,11.13,-6.52,-1.05,1063,2000,1000,1344
325892,1240,-4.54,0.76,8.47,1000,1123,1496,1437
326071,1050,-11.57,-1.79,25.02,1050,1050,1080,1050
326206,1050,-2.51,3.71,34.31,1050,1050,1080,1050
326317,1050,-3.49,-8.23,14.21,1050,1050,1080,1050
326447,1050,1.62,-7.2,1.08,1050,1050,1080,1050
326557,1050,-1.33,-1.5,0.31,1050,1050,1080,1050
326690,1050,-2.53,1.19,-0.19,1050,1050,1080,1050
326824,1050,-3.02,2.23,-0.5,1050,1050,1080,1050
326941,1050,-3.38,2.54,0.19,1050,1050,1080,1050
327046,1050,-3.62,2.81,0.06,1050,1050,1080,1050
327181,1050,-3.61,2.94,0.37,1050,1050,1080,1050
327291,1050,-3.69,3.05,0.22,1050,1050,1080,1050
327409,1050,-3.66,3.18,0.21,1050,1050,1080,1050
327563,1050,-3.69,3.12,0.17,1050,1050,1080,1050
327696,1050,-3.74,3.13,0.08,1050,1050,1080,1050
327833,1050,-3.75,3.11,0.12,1050,1050,1080,1050
327962,1050,-3.74,3.12,0.19,1050,1050,1080,1050
328077,1050,-3.76,3.13,0.3,1050,1050,1080,1050
328188,1050,-3.76,3.09,0.18,1050,1050,1080,1050
328302,1050,-3.76,3.12,0.14,1050,1050,1080,1050
328459,1050,-3.75,3.07,0.06,1050,1050,1080,1050
328596,1050,-3.74,3.07,0.33,1050,1050,1080,1050
328704,1050,-3.76,3.09,0.0,1050,1050,1080,1050
328837,1050,-3.78,3.09,0.2,1050,1050,1080,1050
328947,1050,-3.75,3.11,0.1,1050,1050,1080,1050
329062,1050,-3.79,3.08,0.15,1050,1050,1080,1050
329194,1050,-3.75,3.1,0.32,1050,1050,1080,1050
329331,1050,-3.74,3.08,0.16,1050,1050,1080,1050
329441,1050,-3.75,3.1,0.15,1050,1050,1080,1050
329555,1050,-3.73,3.12,0.04,1050,1050,1080,1050
329665,1050,-3.73,3.09,0.06,1050,1050,1080,1050
329779,1050,-3.74,3.09,0.21,1050,1050,1080,1050
329960,1056,-3.73,3.1,1.35,1000,1111,1171,1000
330094,1057,-3.65,3.14,0.97,1000,1109,1174,1000
330210,1057,-3.64,3.19,0.41,1004,1084,1196,1000
330323,1059,-3.45,3.33,-0.22,1000,1103,1179,1017
330461,1065,-3.67,3.36,1.4,1000,1108,1193,1000
330594,1065,-3.44,3.35,1.02,1000,1128,1171,1012
330708,1067,-3.6,3.07,1.48,1000,1131,1174,1052
330845,1092,-3.57,3.48,-0.84,1025,1143,1203,1025
330978,1103,-3.7,3.56,-0.14,1102,1119,1247,1000
331096,1103,-3.89,3.81,-1.99,1101,1151,1208,1000
331212,1104,-4.78,2.65,-1.43,1003,1153,1210,1077
331370,1130,-4.94,1.89,1.64,1035,1187,1236,1089
331507,1144,-4.55,2.49,0.47,1054,1190,1253,1107
331643,1148,-3.99,3.17,-1.53,1069,1157,1282,1112
331804,1212,-3.66,3.79,-0.52,1127,1313,1218,1218
331937,1211,-4.36,4.69,-0.28,1133,1266,1264,1209
332055,1212,-4.98,5.51,2.15,1147,1138,1403,1187
332193,1211,-4.85,5.37,-2.0,1175,1226,1297,1174
332306,1211,-12.7,8.51,-1.49,1523,1413,1112,1000
332439,1211,4.61,-16.95,-20.39,1208,1133,1317,1215
332575,1211,18.24,-19.96,-2.63,1167,2000,1000,1185
332695,1211,25.53,-32.93,-22.05,1110,2000,1000,1319
332829,1212,36.27,-51.52,-4.37,1143,2000,1000,1218
332963,1211,27.46,-58.74,74.14,1000,1051,1777,2000
333079,1211,34.68,-46.92,48.99,1235,2000,1000,1000
333216,1050,18.29,-31.92,-27.48,1050,1050,1080,1050
333347,1050,8.8,-15.22,-22.66,1050,1050,1080,1050
333460,1050,2.73,-2.29,0.82,1050,1050,1080,1050
333593,1050,-0.75,0.41,0.73,1050,1050,1080,1050
333726,1050,-2.56,2.03,-0.56,1050,1050,1080,1050
333855,1050,-3.36,2.9,0.11,1050,1050,1080,1050
333992,1050,-3.62,3.1,-0.44,1050,1050,1080,1050
334104,1050,-3.99,3.02,-0.53,1050,1050,1080,1050
334236,1050,-4.11,3.07,0.32,1050,1050,1080,1050
334417,1050,-3.82,3.2,0.72,1050,1050,1080,1050
334569,1050,-3.79,3.39,0.16,1050,1050,1080,1050
334704,1050,-3.79,3.22,0.17,1050,1050,1080,1050
334818,1050,-3.76,3.21,0.01,1050,1050,1080,1050
334930,1050,-3.8,3.18,0.16,1050,1050,1080,1050
335064,1050,-3.78,3.16,0.18,1050,1050,1080,1050
335174,1050,-3.78,3.16,0.27,1050,1050,1080,1050
335289,1050,-3.76,3.14,0.26,1050,1050,1080,1050
335400,1050,-3.78,3.13,0.15,1050,1050,1080,1050
335511,1050,-3.76,3.17,0.27,1050,1050,1080,1050
335623,1050,-3.73,3.13,0.22,1050,1050,1080,1050
335758,1050,-3.81,3.13,0.24,1050,1050,1080,1050
335890,1050,-3.75,3.13,0.06,1050,1050,1080,1050
336003,1050,-3.76,3.11,0.13,1050,1050,1080,1050
336114,1050,-3.77,3.13,0.24,1050,1050,1080,1050
336227,1050,-3.74,3.1,0.21,1050,1050,1080,1050
336340,1050,-3.74,3.12,0.25,1050,1050,1080,1050
336516,1050,-3.74,3.12,0.22,1050,1050,1080,1050
336652,1050,-3.76,3.14,0.18,1050,1050,1080,1050
336787,1050,-3.76,3.16,0.05,1050,1050,1080,1050
336916,1050,-3.78,3.17,0.28,1050,1050,1080,1050
337055,1050,-3.76,3.15,0.06,1050,1050,1080,1050
337168,1050,-3.78,3.14,0.27,1050,1050,1080,1050
337303,1050,-3.75,3.16,0.27,1050,1050,1080,1050
337432,1050,-3.78,3.16,0.11,1050,1050,1080,1050
337547,1050,-3.76,3.14,0.18,1050,1050,1080,1050
337678,1050,-3.76,3.16,0.11,1050,1050,1080,1050
337817,1050,-3.76,3.14,0.18,1050,1050,1080,1050
337927,1050,-3.75,3.15,0.24,1050,1050,1080,1050
338061,1050,-3.79,3.13,0.16,1050,1050,1080,1050
338193,1050,-3.77,3.16,0.08,1050,1050,1080,1050
338329,1050,-3.78,3.15,0.03,1050,1050,1080,1050
338507,1050,-3.77,3.15,0.22,1050,1050,1080,1050
338642,1050,-3.76,3.14,0.23,1050,1050,1080,1050
338777,1050,-3.76,3.11,0.22,1050,1050,1080,1050
338907,1050,-3.73,3.12,0.15,1050,1050,1080,1050
339042,1050,-3.76,3.16,0.18,1050,1050,1080,1050
339181,1050,-3.76,3.16,0.15,1050,1050,1080,1050
339317,1050,-3.75,3.12,0.0,1050,1050,1080,1050
339428,1050,-3.72,3.09,0.17,1050,1050,1080,1050
339558,1050,-3.73,3.12,0.18,1050,1050,1080,1050
339691,1050,-3.74,3.1,0.06,1050,1050,1080,1050
339806,1050,-3.74,3.12,0.1,1050,1050,1080,1050
339938,1050,-3.74,3.11,0.37,1050,1050,1080,1050
340052,1050,-3.75,3.12,0.24,1050,1050,1080,1050
340231,1050,-3.76,3.11,0.3,1050,1050,1080,1050
340342,1050,-3.76,3.12,0.37,1050,1050,1080,1050
340452,1050,-3.76,3.11,0.11,1050,1050,1080,1050
340563,1050,-3.75,3.14,0.08,1050,1050,1080,1050
340698,1050,-3.73,3.09,0.14,1050,1050,1080,1050
340833,1050,-3.71,3.14,0.11,1050,1050,1080,1050
340947,1050,-3.73,3.14,0.24,1050,1050,1080,1050
341082,1050,-3.73,3.13,0.11,1050,1050,1080,1050
341213,1050,-3.75,3.13,0.23,1050,1050,1080,1050
341327,1050,-3.74,3.13,0.3,1050,1050,1080,1050
341458,1050,-3.74,3.12,0.21,1050,1050,1080,1050
341596,1050,-3.74,3.12,0.2,1050,1050,1080,1050
341729,1050,-3.78,3.17,0.26,1050,1050,1080,1050
341865,1050,-3.75,3.15,0.21,1050,1050,1080,1050
342018,1050,-3.78,3.12,0.1,1050,1050,1080,1050
342157,1050,-3.77,3.11,0.34,1050,1050,1080,1050
342288,1050,-3.78,3.13,0.14,1050,1050,1080,1050
342425,1068,-3.76,3.16,0.2,1021,1106,1155,1017
342556,1124,-3.83,3.13,-0.32,1069,1173,1187,1095
342693,1124,-3.86,3.16,1.26,1070,1162,1204,1088
342833,1125,-3.61,2.75,-0.51,1074,1114,1243,1097
342967,1125,-4.01,3.06,2.32,1087,1144,1224,1072
343085,1125,-4.04,4.19,-1.67,1051,1126,1226,1125
343245,1124,-3.78,3.69,1.35,1093,1189,1173,1069
343360,1125,-2.28,3.02,-1.1,1065,1182,1173,1108
343588,1139,-3.33,3.24,0.11,1036,1163,1224,1161
343725,1148,-3.28,4.24,-1.44,1230,1178,1221,1000
343862,1148,-3.33,3.74,0.11,1122,1225,1181,1093
343973,1148,-3.28,3.03,-0.47,1133,1162,1241,1084
344089,1148,-3.15,3.53,-0.19,1132,1140,1265,1084
344199,1147,-3.06,3.6,-0.21,1246,1126,1276,1000
344310,1148,-3.64,2.73,-2.75,1022,1251,1143,1204
344424,1147,-2.64,2.88,0.56,1076,1177,1229,1135
344535,1148,-3.04,3.28,0.32,1096,1252,1150,1121
344667,1147,-3.31,3.43,-1.43,1080,1141,1256,1139
344829,1151,-3.56,3.56,-0.36,1047,1254,1155,1175
344966,1160,-4.65,4.71,1.18,1097,1098,1331,1141
345077,1173,-4.46,4.16,0.92,1161,1294,1160,1105
345215,1182,-2.63,3.84,-0.84,1138,1312,1154,1152
345348,1200,-2.6,3.69,-1.78,1145,1281,1213,1190
345484,1209,-2.58,3.55,0.7,1212,1195,1327,1131
345602,1212,-3.41,4.14,-0.27,1199,1183,1341,1153
345717,1217,-1.2,-0.59,-5.58,1481,2000,1000,1000
345854,1229,0.62,-14.7,-7.95,1211,1000,2000,1206
345988,1232,-6.34,-4.95,-14.5,1045,1059,1448,1404
346104,1231,-8.58,-13.91,-37.38,1000,1407,1006,2000
346216,1231,-5.65,-26.44,-4.02,1316,2000,1000,1089
346328,1231,7.32,-21.22,37.94,1097,2000,1000,1140
346443,1183,6.97,-13.88,24.4,1182,2000,1000,1009
346578,1183,8.59,-25.34,8.09,1308,2000,1000,1000
346713,1183,16.45,-24.18,-24.08,1168,1524,1000,1218
346850,1195,10.47,-8.21,1.11,1140,1085,1414,1169
346967,1204,2.75,-0.63,2.69,1284,1045,1479,1036
347123,1210,-1.57,3.03,-0.49,1249,1153,1370,1096
347241,1210,-2.76,2.7,0.45,1131,1195,1332,1211
347379,1212,-1.18,2.08,2.9,1158,1442,1099,1177
347561,1229,-5.95,6.27,-1.86,1154,1261,1295,1234
347695,1241,-4.64,5.71,2.77,1247,1058,1536,1150
347832,1246,-5.82,3.77,4.71,1099,1000,1878,1301
347968,1255,2.01,-3.03,7.67,1196,1000,2000,1214
348106,1262,-11.16,6.09,-11.45,1217,1000,2000,1283
348220,1276,1.38,-4.85,-5.36,1233,2000,1000,1272
348352,1275,-4.99,-15.4,-57.3,1268,1890,1000,1442
348492,1275,10.93,-26.21,-26.4,2000,1279,1262,1000
348605,1275,15.72,-21.36,-2.21,1264,1000,1696,1226
348742,1276,6.63,-14.45,20.92,1028,1092,1641,1372
348858,1277,0.89,-3.45,20.4,1129,1552,1181,1275
348993,1287,-9.3,20.82,42.79,1202,1168,1674,1132
349129,1294,1.6,11.73,26.89,1000,1380,1413,1744
349266,1311,7.32,-11.96,-2.47,1209,1156,1554,1354
349403,1319,4.44,-22.59,4.18,2000,1259,1493,1000
349585,1326,-20.79,-10.91,-6.02,1422,1000,2000,1185
349718,1333,-0.82,-27.34,10.31,1000,1313,1491,2000
349899,1177,-0.84,-28.03,23.34,1128,1000,1635,1048
350037,1050,1.68,-28.8,10.45,1050,1050,1080,1050
350167,1050,20.22,-19.82,-3.99,1050,1050,1080,1050
350278,1050,15.88,-17.4,-0.97,1050,1050,1080,1050
350395,1050,5.84,-6.84,1.46,1050,1050,1080,1050
350500,1050,0.78,-1.98,0.26,1050,1050,1080,1050
350682,1000,-2.4,1.58,-0.34,1000,1000,1000,1000
350789,1000,-3.12,2.27,-0.92,1000,1000,1000,1000
350904,1000,-3.53,2.91,0.4,1000,1000,1000,1000
351015,1001,-3.65,2.97,0.65,1000,1000,1000,1000
351148,1249,-3.66,3.0,-0.16,1000,1000,1000,1000
351266,1298,-3.62,2.97,0.2,1000,1000,1000,1000
351383,1498,-3.6,3.07,0.27,1000,1000,1000,1000
351488,1498,-3.7,3.04,0.44,1000,1000,1000,1000
351601,1498,-3.73,3.06,0.28,1000,1000,1000,1000
351744,1498,-3.7,3.06,0.04,1000,1000,1000,1000
351877,1498,-3.69,3.09,0.21,1000,1000,1000,1000
351995,1498,-3.7,3.1,0.16,1000,1000,1000,1000
352127,1498,-3.7,3.09,0.14,1000,1000,1000,1000
352244,1499,-3.74,3.1,0.08,1000,1000,1000,1000
352380,1498,-3.77,3.11,0.05,1000,1000,1000,1000
352495,1498,-3.76,3.13,0.18,1000,1000,1000,1000
352607,1498,-3.76,3.11,0.08,1000,1000,1000,1000
352724,1499,-3.75,3.11,0.06,1000,1000,1000,1000
352839,1498,-3.74,3.1,0.31,1000,1000,1000,1000
352955,1498,-3.75,3.11,0.05,1000,1000,1000,1000
353068,1499,-3.73,3.14,0.24,1000,1000,1000,1000
353175,1499,-3.78,3.15,0.24,1000,1000,1000,1000
353318,1498,-3.72,3.13,0.3,1000,1000,1000,1000
353453,1498,-3.74,3.1,0.3,1000,1000,1000,1000
353592,1499,-3.75,3.08,0.11,1000,1000,1000,1000
353728,1498,-3.69,3.09,0.39,1000,1000,1000,1000
353867,1498,-3.71,3.07,0.27,1000,1000,1000,1000
353977,1498,-3.72,3.1,0.08,1000,1000,1000,1000
354114,1498,-3.73,3.14,0.15,1000,1000,1000,1000
354227,1499,-3.74,3.14,0.15,1000,1000,1000,1000
354365,1498,-3.74,3.1,0.3,1000,1000,1000,1000
354526,1498,-3.72,3.1,0.27,1000,1000,1000,1000
354637,1498,-3.72,3.1,0.11,1000,1000,1000,1000
354748,1498,-3.73,3.08,0.16,1000,1000,1000,1000
354880,1498,-3.74,3.09,0.37,1000,1000,1000,1000
354997,1498,-3.76,3.1,0.25,1000,1000,1000,1000
355180,1498,-3.76,3.07,0.04,1000,1000,1000,1000
355312,1498,-3.73,3.09,0.22,1000,1000,1000,1000
355429,1498,-3.72,3.08,0.21,1000,1000,1000,1000
355567,1498,-3.72,3.09,0.28,1000,1000,1000,1000
355700,1498,-3.69,3.12,0.13,1000,1000,1000,1000
355860,1498,-3.72,3.09,0.22,1000,1000,1000,1000
355998,1498,-3.72,3.11,0.14,1000,1000,1000,1000
356163,1498,-3.74,3.13,0.25,1000,1000,1000,1000
356301,1498,-3.73,3.13,0.2,1000,1000,1000,1000
356436,1498,-3.76,3.17,0.01,1000,1000,1000,1000
356574,1498,-3.77,3.15,0.16,1000,1000,1000,1000
356689,1498,-3.74,3.12,0.22,1000,1000,1000,1000
356818,1498,-3.72,3.09,0.24,1000,1000,1000,1000
356979,1498,-3.74,3.11,0.02,1000,1000,1000,1000
357140,1498,-3.75,3.13,0.11,1000,1000,1000,1000
357257,1498,-3.75,3.13,0.11,1000,1000,1000,1000
357372,1498,-3.74,3.14,0.13,1000,1000,1000,1000
357486,1498,-3.73,3.11,0.21,1000,1000,1000,1000
357597,1498,-3.69,3.14,0.28,1000,1000,1000,1000
357717,1498,-3.7,3.13,0.07,1000,1000,1000,1000
357921,1498,-3.71,3.12,0.15,1000,1000,1000,1000
358059,1498,-3.71,3.11,0.42,1000,1000,1000,1000
358198,1498,-3.74,3.11,0.11,1000,1000,1000,1000
358330,1498,-3.73,3.11,0.11,1000,1000,1000,1000
358447,1498,-3.75,3.11,0.18,1000,1000,1000,1000
358585,1498,-3.72,3.09,0.21,1000,1000,1000,1000
358764,1498,-3.75,3.07,0.26,1000,1000,1000,1000
358994,1498,-3.75,3.11,0.05,1000,1000,1000,1000
359110,1498,-3.73,3.12,0.26,1000,1000,1000,1000
359246,1498,-3.7,3.12,0.17,1000,1000,1000,1000
359358,1498,-3.72,3.13,0.01,1000,1000,1000,1000
359473,1498,-3.74,3.11,0.19,1000,1000,1000,1000
359609,1498,-3.71,3.12,-0.01,1000,1000,1000,1000
359746,1498,-3.69,3.1,0.21,1000,1000,1000,1000
359877,1499,-3.71,3.12,0.29,1000,1000,1000,1000
360015,1498,-3.77,3.12,0.24,1000,1000,1000,1000
360154,1498,-3.77,3.1,0.11,1000,1000,1000,1000
360290,1498,-3.75,3.1,0.11,1000,1000,1000,1000
360427,1498,-3.75,3.09,0.13,1000,1000,1000,1000
360538,1498,-3.76,3.09,0.14,1000,1000,1000,1000
360678,1498,-3.79,3.06,0.41,1000,1000,1000,1000
360816,1498,-3.74,3.11,-0.03,1000,1000,1000,1000
360933,1498,-3.73,3.09,0.15,1000,1000,1000,1000
361065,1498,-3.71,3.15,0.37,1000,1000,1000,1000
361271,1498,-3.73,3.12,0.11,1000,1000,1000,1000
